variable	method	TF	odds	conf_int_l	conf_int_u	pvalue	access
is_in_msigdb	method2	MITF	0.00052800776916022	0.000314312908194556	0.00074170263012581	1.27980653443262e-06	ENCSR000FCB
is_in_chip_atlas	method2	MITF	2.80168042802151	2.73089206101434	2.87246879502868	0	ENCSR000FCB
is_ppi	method2	MITF	4.37006958416529	4.19469451070901	4.54544465762156	0	ENCSR000FCB
is_in_dorothea	method2	MITF	3.01443348506317	2.92309661431574	3.10577035581061	0	ENCSR000FCB
has_motif	method2	MITF	0.00052800776916022	0.000314312908194556	0.00074170263012581	1.27980653443262e-06	ENCSR000FCB
network	method2	MITF					ENCSR000FCB
is_coexpressed	method3	MITF	3.7945518367999	3.71196773904149	3.87713593455832	0	ENCSR000FCB
is_in_msigdb	method3	MITF	0.000623232006274861	0.000397953363843861	0.000848510648706159	5.88277490234129e-08	ENCSR000FCB
is_in_chip_atlas	method3	MITF	2.51441628750086	2.43383298928118	2.59499958572054	0	ENCSR000FCB
is_ppi	method3	MITF	3.1029499203022	2.95498723180607	3.25091260879833	0	ENCSR000FCB
is_in_dorothea	method3	MITF	2.52967090442714	2.43169826296513	2.62764354588914	0	ENCSR000FCB
has_motif	method3	MITF	0.000623232006274861	0.000397953363843861	0.000848510648706159	5.88277490234129e-08	ENCSR000FCB
network	method3	MITF					ENCSR000FCB
is_coexpressed	method1	MITF	3.65892119280215	3.56028731314195	3.75755507246235	0	ENCSR797SWM
is_in_msigdb	method1	MITF	5.30232629016816e-05	-0.00011855949514673	0.000224606020950182	0.544722040212715	ENCSR797SWM
is_in_chip_atlas	method1	MITF	0.596699076619252	0.559617804507031	0.633780348731474	2.48651108477202e-218	ENCSR797SWM
is_ppi	method1	MITF	3.37044387219404	3.18580550390348	3.5550822404846	2.39184869612558e-280	ENCSR797SWM
is_in_dorothea	method1	MITF	0.465931581052129	0.426898337303758	0.5049648248005	4.68204200748976e-121	ENCSR797SWM
has_motif	method1	MITF	5.30232629016816e-05	-0.00011855949514673	0.000224606020950182	0.544722040212715	ENCSR797SWM
network	method1	MITF					ENCSR797SWM
is_coexpressed	method2	MITF	2.90423721233547	2.83817894551531	2.97029547915563	0	ENCSR797SWM
is_in_msigdb	method2	MITF	0.000471448274690293	0.000263830940891047	0.000679065608489933	8.55982297938497e-06	ENCSR797SWM
is_in_chip_atlas	method2	MITF	2.35193076785398	2.29451143438481	2.40935010132316	0	ENCSR797SWM
is_ppi	method2	MITF	2.28556133777982	2.16687336395592	2.40424931160372	0	ENCSR797SWM
is_in_dorothea	method2	MITF	2.42419028999012	2.3548728207768	2.49350775920344	0	ENCSR797SWM
has_motif	method2	MITF	0.000471448274690293	0.000263830940891047	0.000679065608489933	8.55982297938497e-06	ENCSR797SWM
network	method2	MITF					ENCSR797SWM
is_coexpressed	method3	MITF	2.26354037843493	2.19288183810161	2.33419891876825	0	ENCSR797SWM
is_in_msigdb	method3	MITF	0.000590686928898851	0.00036948875240528	0.000811885105392573	1.6590024296744e-07	ENCSR797SWM
is_in_chip_atlas	method3	MITF	1.87993301186999	1.81311923647187	1.94674678726811	0	ENCSR797SWM
is_ppi	method3	MITF	1.75195589783438	1.62294961540255	1.88096218026621	4.25046642343552e-156	ENCSR797SWM
is_in_dorothea	method3	MITF	1.64812819651372	1.57348304835412	1.72277334467332	0	ENCSR797SWM
has_motif	method3	MITF	0.000590686928898851	0.00036948875240528	0.000811885105392573	1.6590024296744e-07	ENCSR797SWM
network	method3	MITF					ENCSR797SWM
is_coexpressed	method1	MLLT1	3.30825470680728	3.23971313814633	3.37679627546823	0	ENCSR107GRP
is_in_msigdb	method1	MLLT1	0.00537237415302475	0.0044868416342321	0.00625790667181754	1.31843445580651e-32	ENCSR107GRP
is_in_chip_atlas	method1	MLLT1	2.03437943349223	1.99168720964443	2.07707165734004	0	ENCSR107GRP
is_ppi	method1	MLLT1	2.30216901779233	2.16708781341367	2.43725022217098	1.19974538742523e-244	ENCSR107GRP
is_in_dorothea	method1	MLLT1	1.72535884471931	1.68494095698065	1.76577673245797	0	ENCSR107GRP
has_motif	method1	MLLT1	0.00537237415302475	0.0044868416342321	0.00625790667181754	1.31843445580651e-32	ENCSR107GRP
network	method1	MLLT1					ENCSR107GRP
is_coexpressed	method2	MLLT1	4.23674358084489	4.16727550527698	4.30621165641281	0	ENCSR107GRP
is_in_msigdb	method2	MLLT1	0.00322360627527885	0.00262795384146483	0.00381925870909257	2.75577153511197e-26	ENCSR107GRP
is_in_chip_atlas	method2	MLLT1	3.18718096832095	3.14276899818591	3.23159293845598	0	ENCSR107GRP
is_ppi	method2	MLLT1	3.54401057064729	3.39009107111096	3.69793007018362	0	ENCSR107GRP
is_in_dorothea	method2	MLLT1	3.33213168382549	3.27861072954971	3.38565263810126	0	ENCSR107GRP
has_motif	method2	MLLT1	0.00322360627527885	0.00262795384146483	0.00381925870909257	2.75577153511197e-26	ENCSR107GRP
network	method2	MLLT1					ENCSR107GRP
is_coexpressed	method3	MLLT1	2.71754884108947	2.66772384328386	2.76737383889508	0	ENCSR107GRP
is_in_msigdb	method3	MLLT1	0.00273281010089678	0.00223963220161892	0.00322598800017495	1.77185070200118e-27	ENCSR107GRP
is_in_chip_atlas	method3	MLLT1	2.53530598567885	2.49239562674952	2.57821634460817	0	ENCSR107GRP
is_ppi	method3	MLLT1	1.86228156600358	1.76048844028512	1.96407469172204	1.39287826584055e-281	ENCSR107GRP
is_in_dorothea	method3	MLLT1	2.57297922076398	2.51798057976301	2.62797786176496	0	ENCSR107GRP
has_motif	method3	MLLT1	0.00273281010089678	0.00223963220161892	0.00322598800017495	1.77185070200118e-27	ENCSR107GRP
network	method3	MLLT1					ENCSR107GRP
is_coexpressed	method1	MLLT1	4.2488329137376	4.17099709147527	4.32666873599992	0	ENCSR675LRO
is_in_msigdb	method1	MLLT1	0.00489106199567255	0.00419331307594469	0.00558881091540054	5.91611355041547e-43	ENCSR675LRO
is_in_chip_atlas	method1	MLLT1	1.6706157480176	1.62921211983114	1.71201937620407	0	ENCSR675LRO
is_ppi	method1	MLLT1	3.12621257564233	2.97865031605354	3.27377483523112	0	ENCSR675LRO
is_in_dorothea	method1	MLLT1	1.29655915667468	1.25084903239595	1.34226928095341	0	ENCSR675LRO
has_motif	method1	MLLT1	0.00489106199567255	0.00419331307594469	0.00558881091540054	5.91611355041547e-43	ENCSR675LRO
network	method1	MLLT1					ENCSR675LRO
is_coexpressed	method2	MLLT1	4.47070176486432	4.39995929019301	4.54144423953563	0	ENCSR675LRO
is_in_msigdb	method2	MLLT1	0.00669654663538141	0.00591351336778319	0.00747957990297995	4.62514815212213e-63	ENCSR675LRO
is_in_chip_atlas	method2	MLLT1	2.91207869607724	2.8639820400586	2.96017535209589	0	ENCSR675LRO
is_ppi	method2	MLLT1	4.21327151882165	4.05017351498153	4.37636952266178	0	ENCSR675LRO
is_in_dorothea	method2	MLLT1	2.96686993988952	2.89571542697113	3.03802445280792	0	ENCSR675LRO
has_motif	method2	MLLT1	0.00669654663538141	0.00591351336778319	0.00747957990297995	4.62514815212213e-63	ENCSR675LRO
network	method2	MLLT1					ENCSR675LRO
is_coexpressed	method3	MLLT1	3.32666607542111	3.2658635942615	3.38746855658072	0	ENCSR675LRO
is_in_msigdb	method3	MLLT1	0.00484839488091675	0.00422330372717267	0.00547348603466095	3.41163850360483e-52	ENCSR675LRO
is_in_chip_atlas	method3	MLLT1	2.62472238245659	2.57155841570476	2.67788634920842	0	ENCSR675LRO
is_ppi	method3	MLLT1	2.57139980635823	2.45005894406983	2.69274066864662	0	ENCSR675LRO
is_in_dorothea	method3	MLLT1	2.40139039774201	2.32725172327095	2.47552907221308	0	ENCSR675LRO
has_motif	method3	MLLT1	0.00484839488091675	0.00422330372717267	0.00547348603466095	3.41163850360483e-52	ENCSR675LRO
network	method3	MLLT1					ENCSR675LRO
is_coexpressed	method1	MNT	3.33864727820293	3.2760068179376	3.40128773846825	0	ENCSR390VGH
is_in_msigdb	method1	MNT	0.0264650194896589	0.0246248218751683	0.02830521710415	8.21183902086774e-175	ENCSR390VGH
is_in_chip_atlas	method1	MNT	2.76761641327153	2.72614946301904	2.80908336352403	0	ENCSR390VGH
is_ppi	method1	MNT	2.01081232805574	1.79305901797809	2.2285656381334	3.22483047038181e-73	ENCSR390VGH
is_in_dorothea	method1	MNT	2.0913396252732	2.04886416152204	2.13381508902437	0	ENCSR390VGH
has_motif	method1	MNT	25.8130706669433	-64.9337662843167	116.559907618203	0.577168871619452	ENCSR390VGH
network	method1	MNT					ENCSR390VGH
is_coexpressed	method2	MNT	5.42151927638157	5.32615588559441	5.51688266716873	0	ENCSR390VGH
is_in_msigdb	method2	MNT	0.0288044479719241	0.0269697909270478	0.0306391050168003	6.14303909588752e-208	ENCSR390VGH
is_in_chip_atlas	method2	MNT	4.58453626091939	4.5354116349563	4.63366088688249	0	ENCSR390VGH
is_ppi	method2	MNT	4.20286176626507	3.8429410358561	4.56278249667404	6.21921833283757e-116	ENCSR390VGH
is_in_dorothea	method2	MNT	3.73320322295192	3.67843675105708	3.78796969484676	0	ENCSR390VGH
has_motif	method2	MNT	38.8821401920291	-Inf	Inf	0.993827350645509	ENCSR390VGH
network	method2	MNT					ENCSR390VGH
is_coexpressed	method3	MNT	3.05410155595617	3.00354166330856	3.10466144860378	0	ENCSR390VGH
is_in_msigdb	method3	MNT	0.0191291621933368	0.0177405684765779	0.0205177559100958	1.44580333311958e-160	ENCSR390VGH
is_in_chip_atlas	method3	MNT	3.59831073151354	3.55016730613778	3.6464541568893	0	ENCSR390VGH
is_ppi	method3	MNT	1.94033003223391	1.75558106137566	2.12507900309215	3.74484900407045e-94	ENCSR390VGH
is_in_dorothea	method3	MNT	2.96396849802361	2.90805080194597	3.01988619410126	0	ENCSR390VGH
has_motif	method3	MNT	28.213462471408	-141.311856999925	197.738781942741	0.744276490039985	ENCSR390VGH
network	method3	MNT					ENCSR390VGH
is_coexpressed	method1	MNT	3.24779088130669	3.1855677212129	3.31001404140048	0	ENCSR512NLO
is_in_msigdb	method1	MNT	0.0268718022154692	0.0250176534475604	0.0287259509833777	1.71061574635026e-177	ENCSR512NLO
is_in_chip_atlas	method1	MNT	2.55272177242873	2.51184536769221	2.59359817716525	0	ENCSR512NLO
is_ppi	method1	MNT	2.279373203602	2.04254079875112	2.51620560845287	2.2612844951108e-79	ENCSR512NLO
is_in_dorothea	method1	MNT	2.00389554927706	1.96169559456255	2.04609550399157	0	ENCSR512NLO
has_motif	method1	MNT	25.8296512131147	-63.9881647920713	115.647467218301	0.572990044810386	ENCSR512NLO
network	method1	MNT					ENCSR512NLO
is_coexpressed	method2	MNT	5.27918564124732	5.1882209683606	5.37015031413404	0	ENCSR512NLO
is_in_msigdb	method2	MNT	0.0295643574004371	0.0277229852695156	0.0314057295313586	2.30750636771919e-217	ENCSR512NLO
is_in_chip_atlas	method2	MNT	4.32055618595924	4.27257589411614	4.36853647780233	0	ENCSR512NLO
is_ppi	method2	MNT	3.57514170418747	3.27253949804676	3.87774391032818	1.24361676789991e-118	ENCSR512NLO
is_in_dorothea	method2	MNT	3.60283909469336	3.54844650893643	3.6572316804503	0	ENCSR512NLO
has_motif	method2	MNT	31.7130309220362	-794.999412361085	858.425474205157	0.940066397098214	ENCSR512NLO
network	method2	MNT					ENCSR512NLO
is_coexpressed	method3	MNT	3.00493734413705	2.95460437434982	3.05527031392428	0	ENCSR512NLO
is_in_msigdb	method3	MNT	0.0184234620958497	0.0170707107759632	0.0197762134157365	5.56494860736191e-157	ENCSR512NLO
is_in_chip_atlas	method3	MNT	3.42479796382506	3.37692906531166	3.47266686233847	0	ENCSR512NLO
is_ppi	method3	MNT	1.97052694219173	1.78214663477049	2.15890724961298	2.05282153870311e-93	ENCSR512NLO
is_in_dorothea	method3	MNT	2.80674734069036	2.75133933539741	2.86215534598331	0	ENCSR512NLO
has_motif	method3	MNT	31.2100519409328	-428.36752021994	490.787624101806	0.894110979223201	ENCSR512NLO
network	method3	MNT					ENCSR512NLO
is_coexpressed	method1	MORC2	7.38688248166432	7.15901575547457	7.61474920785407	0	GSE95374
is_in_msigdb	method1	MORC2	7.13852971146663e-05	-0.000310307865741227	0.000453078459970844	0.713943855426181	GSE95374
is_in_chip_atlas	method1	MORC2	3.40407852121812	3.28253542187632	3.52562162055991	0	GSE95374
is_ppi	method1	MORC2	7.03837811069828	6.32734245625496	7.74941376514159	7.48234575032287e-84	GSE95374
is_in_dorothea	method1	MORC2	-0.164184441258236	-0.262655463163635	-0.0657134193528365	0.00108317340680565	GSE95374
has_motif	method1	MORC2	7.13852971146663e-05	-0.000310307865741227	0.000453078459970844	0.713943855426181	GSE95374
network	method1	MORC2					GSE95374
is_coexpressed	method2	MORC2	7.54479501140787	7.33926152313589	7.75032849967985	0	GSE95374
is_in_msigdb	method2	MORC2	0.000327751458414285	6.50926593686641e-05	0.000590410257459678	0.0144558671844038	GSE95374
is_in_chip_atlas	method2	MORC2	4.68982041767637	4.56057038669128	4.81907044866146	0	GSE95374
is_ppi	method2	MORC2	8.32964352311389	7.49523686735687	9.1640501788709	3.00719554895891e-85	GSE95374
is_in_dorothea	method2	MORC2	1.98188059171449	1.80352895134188	2.16023223208711	3.596339946429e-105	GSE95374
has_motif	method2	MORC2	0.000327751458414285	6.50926593686641e-05	0.000590410257459678	0.0144558671844038	GSE95374
network	method2	MORC2					GSE95374
is_coexpressed	method3	MORC2	6.69532457066638	6.5081808404434	6.88246830088937	0	GSE95374
is_in_msigdb	method3	MORC2	0.000340448495240197	5.54781229105569e-05	0.000625418867569636	0.0192026484232364	GSE95374
is_in_chip_atlas	method3	MORC2	4.67067415331004	4.52402619430247	4.8173221123176	0	GSE95374
is_ppi	method3	MORC2	6.75386576030655	6.19709512783992	7.31063639277317	5.96820598410007e-125	GSE95374
is_in_dorothea	method3	MORC2	1.53939375126058	1.35087722150137	1.72791028101979	1.17866072437149e-57	GSE95374
has_motif	method3	MORC2	0.000340448495240197	5.54781229105569e-05	0.000625418867569636	0.0192026484232364	GSE95374
network	method3	MORC2					GSE95374
is_coexpressed	method1	MTA1	3.5648348889889	3.48895028464384	3.64071949333395	0	ENCSR807BGP
is_in_msigdb	method1	MTA1	0.00187011225820542	0.00145361568196121	0.0022866088344499	1.36085841665911e-18	ENCSR807BGP
is_in_chip_atlas	method1	MTA1	1.37830650527424	1.33954279340536	1.41707021714313	0	ENCSR807BGP
is_ppi	method1	MTA1	3.0054256520087	2.82629085982596	3.18456044419145	3.74539816327631e-237	ENCSR807BGP
is_in_dorothea	method1	MTA1	1.38145099522229	1.33837381353853	1.42452817690604	0	ENCSR807BGP
has_motif	method1	MTA1	0.00187011225820542	0.00145361568196121	0.0022866088344499	1.36085841665911e-18	ENCSR807BGP
network	method1	MTA1					ENCSR807BGP
is_coexpressed	method2	MTA1	3.95512155781837	3.88393888233392	4.02630423330282	0	ENCSR807BGP
is_in_msigdb	method2	MTA1	0.00175392450882825	0.00138368434941233	0.00212416466824394	1.61657323037869e-20	ENCSR807BGP
is_in_chip_atlas	method2	MTA1	2.50209368881694	2.45658433219331	2.54760304544058	0	ENCSR807BGP
is_ppi	method2	MTA1	3.50031908527557	3.32632067979698	3.67431749075417	0	ENCSR807BGP
is_in_dorothea	method2	MTA1	2.62709232157241	2.56819465399432	2.6859899891505	0	ENCSR807BGP
has_motif	method2	MTA1	0.00175392450882825	0.00138368434941233	0.00212416466824394	1.61657323037869e-20	ENCSR807BGP
network	method2	MTA1					ENCSR807BGP
is_coexpressed	method3	MTA1	2.69300502426099	2.6333920857063	2.75261796281569	0	ENCSR807BGP
is_in_msigdb	method3	MTA1	0.00194581291192421	0.00157861501053431	0.00231301081331424	2.86522789137631e-25	ENCSR807BGP
is_in_chip_atlas	method3	MTA1	2.12592516801801	2.07554247650235	2.17630785953367	0	ENCSR807BGP
is_ppi	method3	MTA1	1.8463156046197	1.70843314348383	1.98419806575557	8.06900776136434e-152	ENCSR807BGP
is_in_dorothea	method3	MTA1	1.96738900548173	1.90568947641128	2.02908853455218	0	ENCSR807BGP
has_motif	method3	MTA1	0.00194581291192421	0.00157861501053431	0.00231301081331424	2.86522789137631e-25	ENCSR807BGP
network	method3	MTA1					ENCSR807BGP
is_coexpressed	method1	MTA2	4.75605895525353	4.66095573179858	4.85116217870847	0	ENCSR113LAS
is_in_msigdb	method1	MTA2	0.000373254375604695	0.000175352484445162	0.000571156266764441	0.000218443424687579	ENCSR113LAS
is_in_chip_atlas	method1	MTA2	0.74471951310987	0.703181864560888	0.786257161658853	1.62841751450599e-270	ENCSR113LAS
is_ppi	method1	MTA2	3.81074735141115	3.58767551264222	4.03381919018008	8.58499604262413e-246	ENCSR113LAS
is_in_dorothea	method1	MTA2	0.723734552756237	0.678028967745619	0.769440137766855	1.76125230366687e-211	ENCSR113LAS
has_motif	method1	MTA2	0.000373254375604695	0.000175352484445162	0.000571156266764441	0.000218443424687579	ENCSR113LAS
network	method1	MTA2					ENCSR113LAS
is_coexpressed	method2	MTA2	3.92309996380094	3.85247606178559	3.99372386581628	0	ENCSR113LAS
is_in_msigdb	method2	MTA2	0.000687203161577038	0.000455009942832121	0.000919396380322375	6.59793250094554e-09	ENCSR113LAS
is_in_chip_atlas	method2	MTA2	2.20954850076422	2.14776541422739	2.27133158730105	0	ENCSR113LAS
is_ppi	method2	MTA2	3.99551560056645	3.8134604116764	4.17757078945649	0	ENCSR113LAS
is_in_dorothea	method2	MTA2	2.50435420453826	2.41650084556912	2.5922075635074	0	ENCSR113LAS
has_motif	method2	MTA2	0.000687203161577038	0.000455009942832121	0.000919396380322375	6.59793250094554e-09	ENCSR113LAS
network	method2	MTA2					ENCSR113LAS
is_coexpressed	method3	MTA2	3.08087823793537	3.00387273449599	3.15788374137474	0	ENCSR113LAS
is_in_msigdb	method3	MTA2	0.000891899765457183	0.000638907992586765	0.00114489153832754	4.85324099731824e-12	ENCSR113LAS
is_in_chip_atlas	method3	MTA2	1.98047078558148	1.90496639122862	2.05597517993433	0	ENCSR113LAS
is_ppi	method3	MTA2	3.07377634231595	2.90113348287781	3.2464192017541	8.45212338594787e-267	ENCSR113LAS
is_in_dorothea	method3	MTA2	1.85884944882839	1.76241947042856	1.95527942722822	0	ENCSR113LAS
has_motif	method3	MTA2	0.000891899765457183	0.000638907992586765	0.00114489153832754	4.85324099731824e-12	ENCSR113LAS
network	method3	MTA2					ENCSR113LAS
is_coexpressed	method1	MTA2	3.53702695905664	3.46555537355616	3.60849854455713	0	ENCSR411UYA
is_in_msigdb	method1	MTA2	0.00233208397342099	0.00181300012957038	0.00285116781727194	1.30065275751018e-18	ENCSR411UYA
is_in_chip_atlas	method1	MTA2	1.62254613925425	1.58424253739057	1.66084974111793	0	ENCSR411UYA
is_ppi	method1	MTA2	2.43995859761245	2.29020004339349	2.5897171518314	9.14820683100379e-224	ENCSR411UYA
is_in_dorothea	method1	MTA2	1.61326440479312	1.57222764300465	1.65430116658159	0	ENCSR411UYA
has_motif	method1	MTA2	0.00233208397342099	0.00181300012957038	0.00285116781727194	1.30065275751018e-18	ENCSR411UYA
network	method1	MTA2					ENCSR411UYA
is_coexpressed	method2	MTA2	4.1245730183228	4.05593764323514	4.19320839341045	0	ENCSR411UYA
is_in_msigdb	method2	MTA2	0.00249001685630143	0.00200141939239355	0.002978614320209	1.70879176303742e-23	ENCSR411UYA
is_in_chip_atlas	method2	MTA2	2.73666089586754	2.69447685984613	2.77884493188896	0	ENCSR411UYA
is_ppi	method2	MTA2	3.47529150392114	3.31108116625014	3.63950184159215	0	ENCSR411UYA
is_in_dorothea	method2	MTA2	3.25124803638249	3.19414652981351	3.30834954295147	0	ENCSR411UYA
has_motif	method2	MTA2	0.00249001685630143	0.00200141939239355	0.002978614320209	1.70879176303742e-23	ENCSR411UYA
network	method2	MTA2					ENCSR411UYA
is_coexpressed	method3	MTA2	2.80965882353457	2.75703673262725	2.8622809144419	0	ENCSR411UYA
is_in_msigdb	method3	MTA2	0.00209912464346136	0.00169139305467741	0.0025068562322453	6.07543423720806e-24	ENCSR411UYA
is_in_chip_atlas	method3	MTA2	2.27141356747009	2.22692207297203	2.31590506196814	0	ENCSR411UYA
is_ppi	method3	MTA2	1.90538814916718	1.78872744178099	2.02204885655337	7.38681909243289e-225	ENCSR411UYA
is_in_dorothea	method3	MTA2	2.55537405096249	2.49656739504885	2.61418070687614	0	ENCSR411UYA
has_motif	method3	MTA2	0.00209912464346136	0.00169139305467741	0.0025068562322453	6.07543423720806e-24	ENCSR411UYA
network	method3	MTA2					ENCSR411UYA
is_coexpressed	method1	MTA3	2.59153631587725	2.47238969173894	2.71068294001555	0	ENCSR180NCY
is_in_msigdb	method1	MTA3	0.016699295963739	0.0150804739303426	0.0183181179971354	6.69062305711981e-91	ENCSR180NCY
is_in_chip_atlas	method1	MTA3	2.15371148046679	2.11129668713726	2.19612627379632	0	ENCSR180NCY
is_ppi	method1	MTA3	1.46367620875481	1.28482384695835	1.64252857055127	6.70728724170397e-58	ENCSR180NCY
is_in_dorothea	method1	MTA3	1.9501178856378	1.9092610723115	1.9909746989641	0	ENCSR180NCY
has_motif	method1	MTA3	0.016699295963739	0.0150804739303426	0.0183181179971354	6.69062305711981e-91	ENCSR180NCY
network	method1	MTA3					ENCSR180NCY
is_coexpressed	method2	MTA3	3.98743817157886	3.84007859008298	4.13479775307474	0	ENCSR180NCY
is_in_msigdb	method2	MTA3	0.00685626560025339	0.00589621948615623	0.0078163117143505	1.61367838718069e-44	ENCSR180NCY
is_in_chip_atlas	method2	MTA3	3.61727308604953	3.57196114716078	3.66258502493828	0	ENCSR180NCY
is_ppi	method2	MTA3	3.49128394426049	3.23684773686095	3.74572015166003	2.5517622283072e-159	ENCSR180NCY
is_in_dorothea	method2	MTA3	3.5589313858072	3.50878036140091	3.60908241021348	0	ENCSR180NCY
has_motif	method2	MTA3	0.00685626560025339	0.00589621948615623	0.0078163117143505	1.61367838718069e-44	ENCSR180NCY
network	method2	MTA3					ENCSR180NCY
is_coexpressed	method3	MTA3	2.00295020009477	1.92082312173271	2.08507727845683	0	ENCSR180NCY
is_in_msigdb	method3	MTA3	0.00613991234208741	0.00531509143155284	0.00696473325262161	3.24671556247094e-48	ENCSR180NCY
is_in_chip_atlas	method3	MTA3	2.68622134047704	2.64445296185109	2.72798971910298	0	ENCSR180NCY
is_ppi	method3	MTA3	1.17008320615372	1.02442627166909	1.31574014063835	7.43742847578667e-56	ENCSR180NCY
is_in_dorothea	method3	MTA3	2.67875570027392	2.62784610079635	2.72966529975149	0	ENCSR180NCY
has_motif	method3	MTA3	0.00613991234208741	0.00531509143155284	0.00696473325262161	3.24671556247094e-48	ENCSR180NCY
network	method3	MTA3					ENCSR180NCY
is_coexpressed	method1	MTA3	2.58059638394114	2.46778836247902	2.69340440540325	0	ENCSR914NEI
is_in_msigdb	method1	MTA3	0.0370900014983065	0.0347471983530668	0.0394328046435461	2.1458736092906e-211	ENCSR914NEI
is_in_chip_atlas	method1	MTA3	2.61379977662877	2.56970681440972	2.65789273884782	0	ENCSR914NEI
is_ppi	method1	MTA3	1.65406839727067	1.4759374307896	1.83219936375174	5.16582171327868e-74	ENCSR914NEI
is_in_dorothea	method1	MTA3	2.16736853108295	2.12552306100168	2.20921400116421	0	ENCSR914NEI
has_motif	method1	MTA3	0.0370900014983065	0.0347471983530668	0.0394328046435461	2.1458736092906e-211	ENCSR914NEI
network	method1	MTA3					ENCSR914NEI
is_coexpressed	method2	MTA3	5.56604676139493	5.31550341563025	5.8165901071596	0	ENCSR914NEI
is_in_msigdb	method2	MTA3	0.0476171670432297	0.0450893513875771	0.0501449826988823	2.12232643903609e-298	ENCSR914NEI
is_in_chip_atlas	method2	MTA3	4.51587429023673	4.46281178520696	4.5689367952665	0	ENCSR914NEI
is_ppi	method2	MTA3	4.39632827094321	4.05007831471506	4.74257822717137	1.05277122711955e-136	ENCSR914NEI
is_in_dorothea	method2	MTA3	3.86063844900078	3.80915709923258	3.91211979876897	0	ENCSR914NEI
has_motif	method2	MTA3	0.0476171670432297	0.0450893513875771	0.0501449826988823	2.12232643903609e-298	ENCSR914NEI
network	method2	MTA3					ENCSR914NEI
is_coexpressed	method3	MTA3	2.29154103104055	2.20540407343366	2.37767798864743	0	ENCSR914NEI
is_in_msigdb	method3	MTA3	0.0295261707261046	0.0277447386339815	0.0313076028182278	1.69069619661121e-231	ENCSR914NEI
is_in_chip_atlas	method3	MTA3	3.14019595226865	3.09690794747113	3.18348395706617	0	ENCSR914NEI
is_ppi	method3	MTA3	1.33604197137574	1.18936194205415	1.48272200069732	2.75135324339136e-71	ENCSR914NEI
is_in_dorothea	method3	MTA3	2.89283847078389	2.84176989285465	2.94390704871312	0	ENCSR914NEI
has_motif	method3	MTA3	0.0295261707261046	0.0277447386339815	0.0313076028182278	1.69069619661121e-231	ENCSR914NEI
network	method3	MTA3					ENCSR914NEI
is_coexpressed	method1	MXI1	4.04091199999538	3.9723091345241	4.10951486546665	0	ENCSR000EGZ
is_in_msigdb	method1	MXI1	0.00461456346053659	0.00394216309232519	0.0052869638287483	3.03205420177467e-41	ENCSR000EGZ
is_in_chip_atlas	method1	MXI1	2.49098576642699	2.4453650987253	2.53660643412869	0	ENCSR000EGZ
is_ppi	method1	MXI1	3.92846744084	3.69564555267308	4.16128932900692	7.60751365840774e-240	ENCSR000EGZ
is_in_dorothea	method1	MXI1	2.19609729243288	2.14412048044661	2.24807410441915	0	ENCSR000EGZ
has_motif	method1	MXI1	28.8988574292354	-123.641985098924	181.439699957395	0.710397763437579	ENCSR000EGZ
network	method1	MXI1					ENCSR000EGZ
is_coexpressed	method2	MXI1	5.8916112945772	5.78661979677288	5.99660279238151	0	ENCSR000EGZ
is_in_msigdb	method2	MXI1	0.00589797364469309	0.00512803453808237	0.0066679127513036	5.92626780865036e-51	ENCSR000EGZ
is_in_chip_atlas	method2	MXI1	3.76480672358786	3.70990535043437	3.81970809674135	0	ENCSR000EGZ
is_ppi	method2	MXI1	4.91685810504086	4.61038043581629	5.22333577426544	4.98860431783138e-217	ENCSR000EGZ
is_in_dorothea	method2	MXI1	3.69106458314524	3.62038563427234	3.76174353201813	0	ENCSR000EGZ
has_motif	method2	MXI1	26.9111068949438	-99.1420026215808	152.964216411469	0.67562482934769	ENCSR000EGZ
network	method2	MXI1					ENCSR000EGZ
is_coexpressed	method3	MXI1	3.62257753053759	3.56288003404157	3.6822750270336	0	ENCSR000EGZ
is_in_msigdb	method3	MXI1	0.00374799734383553	0.00318574071550222	0.00431025397216885	5.19510487303817e-39	ENCSR000EGZ
is_in_chip_atlas	method3	MXI1	3.24279294615507	3.18452723252835	3.30105865978178	0	ENCSR000EGZ
is_ppi	method3	MXI1	3.1317795971324	2.95514559226304	3.30841360200177	1.31777317680163e-264	ENCSR000EGZ
is_in_dorothea	method3	MXI1	3.04146554294724	2.97009873404802	3.11283235184645	0	ENCSR000EGZ
has_motif	method3	MXI1	29.2833903709034	-154.022012111885	212.588792853692	0.754194229892576	ENCSR000EGZ
network	method3	MXI1					ENCSR000EGZ
is_coexpressed	method1	MYC	2.92309610196815	2.82466063498367	3.02153156895263	0	ENCSR000DLZ
is_in_msigdb	method1	MYC	0.0216691036668882	0.0201321444042124	0.0232060629295642	4.41576076753753e-168	ENCSR000DLZ
is_in_chip_atlas	method1	MYC	2.21521783040742	2.17313079259756	2.25730486821728	0	ENCSR000DLZ
is_ppi	method1	MYC	3.41218616230335	3.34488352902218	3.47948879558451	0	ENCSR000DLZ
is_in_dorothea	method1	MYC	2.08823061527269	2.04268178693435	2.13377944361102	0	ENCSR000DLZ
has_motif	method1	MYC	30.911500673507	-362.204208169925	424.027209516939	0.877516024984979	ENCSR000DLZ
network	method1	MYC					ENCSR000DLZ
